ID,Quadrant,Teilquadrant,Ortsnummer,Ortsbuchstaben,Ortsname,Kreis,Land,I,II,III,IV,comment,RES_1st_run,Ortsname_old,Stadt.oder.Gemeinde.oder.Landkreis,x,y,res,prev,x_new,y_new,cor,cor.Lvl.4,final_check
195,112,18,22,cu,Gro<df>bartloff,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Gro<df>bartloff,Eichsfeld,99999,99999,not detected,NANA,584677.48,5678345.58,f,,999
1287,111,16,24,cl,Meineringhausen,des Eisenbergs,Hessen-Nassau,,j,j,j,NA,not detected,Meineringhausen,Korbach,99999,99999,not detected,NANA,495577.04,5678376.66,f,,999
192,112,17,24,c,Sickerode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,578238.6528,5678479.221,detected,,578238.6528,5678479.221,,,999
1276,111,14,21,b,Niedersfeld,Brilon,Westfalen,j,j,j,j,NA,not detected,Niedersfeld,Winterberg,99999,99999,not detected,NANA,467321.69,5678629.08,f,,999
186,112,16,22,cl,Dudenrode,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,detected,,,560758.5518,5678720.495,detected,,560758.5518,5678720.495,,,999
180,112,15,22,bu,Wickenrode,Witzenhausen,Hessen-Nassau,NA,j,NA,j,NA,detected,,,550876.2152,5678757.465,detected,,550876.2152,5678757.465,,,999
181,112,15,24,au,Gro<df>almerode,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,not detected,Gro<df>almerode,Werra-Mei<df>ner,99999,99999,not detected,NANA,554846.03,5678892.64,f,,999
1284,111,15,21,b,D<fc>dinghausen,Brilon,Westfalen,j,j,j,j,NA,not detected,D<fc>dinghausen,Medebach,99999,99999,not detected,NANA,478575.98,5678930.31,f,,999
1297,111,18,25,al,Elmshagen,Kassel,Hessen-Nassau,j,NA,NA,NA,NA,not detected,Elmshagen,Schauenburg,99999,99999,not detected,NANA,522422.2,5678957.42,f,,999
116,112,4,6,dl,Volkerode,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,575109.948,5679066.426,detected,,575109.948,5679066.426,,,999
172,112,13,22,b,Altenritte,Kassel,Hessen-Nassau,j,j,j,j,NA,detected,,,527853.2999,5679092.226,detected,,527853.2999,5679092.226,,,999
191,112,17,24,ab,Lehna,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Lehna,Schimberg,99999,99999,not detected,NANA,578621.08,5679770.32,f,,999
1283,111,15,17,do,Welleringhausen,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Welleringhausen,Willingen,99999,99999,not detected,NANA,481372.07,5680163.48,f,,999
1296,111,18,17,dr,Balhorn,Wolfhagen,Hessen-Nassau,j,NA,NA,NA,NA,not detected,Balhorn,Bad Emstal,99999,99999,not detected,NANA,516687.02,5680178,f,,999
1291,111,17,17,b,Freienhagen,der Eder,Hessen-Nassau,j,j,j,j,NA,not detected,Freienhagen,Waldeck,99999,99999,not detected,NANA,504427.43,5680734.97,f,,999
1292,111,17,19,br,Ippinghausen,Wolfhagen,Hessen-Nassau,NA,j,NA,NA,NA,not detected,Ippinghausen,Wolfhagen,99999,99999,not detected,NANA,510074.59,5681213.25,f,,999
189,112,17,16,bo,Asbach,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,571705.3046,5681475.776,found,,999
174,112,14,17,cl,Krumbach,Kassel,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,537066.82,5681482.13,not found (all 3 entries don’t lie in right quadrant),found,999
175,112,14,19,b,Oberkaufungen,Kassel,Hessen-Nassau,j,j,j,j,NA,detected,,,544076.0019,5681563.844,detected,,544076.0019,5681563.844,,,999
1282,111,15,14,co,Rhena,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Rhena,Korbach,99999,99999,not detected,NANA,485464.18,5682007.87,f,,999
1275,111,14,11,co,Wiemeringhausen,Brilon,Westfalen,j,j,j,j,NA,not detected,Wiemeringhausen,Olsberg,99999,99999,not detected,NANA,465366.86,5682319.07,f,,999
184,112,16,11,ab,Hundelshausen,Witzenhausen,Hessen-Nassau,NA,j,j,j,NA,detected,,,559122.2394,5682627.469,detected,,559122.2394,5682627.469,,,999
185,112,16,14,br,Wahlhausen,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Wahlhausen,Eichsfeld,99999,99999,not detected,NANA,568268.53,5682967.52,f,,999
194,112,18,13,a,Wachstedt,M<fc>hlhausen,Pr. Sachsen,NA,j,NA,NA,NA,detected,,,587157.2917,5683128.137,detected,,587157.2917,5683128.137,,,999
1280,111,15,6,dr,Eimelrod,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Eimelrod,Willingen,99999,99999,not detected,NANA,479116.9,5683414.17,f,,999
1286,111,16,9,d,Ober Waroldern,der Twiste,Hessen-Nassau,j,NA,NA,NA,NA,not detected,Ober-Waroldern,Twistetal,99999,99999,not detected,NANA,497783.35,5683609.41,f,,999
1295,111,18,7,d,Istha,Wolfhagen,Hessen-Nassau,j,j,j,j,NA,not detected,Istha,Wolfhagen,99999,99999,not detected,NANA,516022.96,5683710.03,f,,999
1285,111,16,7,br,Berndorf,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Berndorf,Twistetal,99999,99999,not detected,NANA,493336.31,5683937.39,f,,999
1290,111,17,6,au,Nieder Waroldern,der Twiste,Hessen-Nassau,NA,j,j,j,NA,not detected,Nieder-Waroldern,Twistetal,99999,99999,not detected,NANA,500631.77,5683992.47,f,,999
1273,111,14,9,bu,Schwalefeld,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Schwalefeld,Willingen,99999,99999,not detected,NANA,474203.87,5684019.75,f,,999
1272,111,14,6,co,Affinghausen,Brilon,Westfalen,j,j,j,j,NA,not detected,Assinghausen,Olsberg,99999,99999,not detected,NANA,465475.88,5684067.59,f,,999
173,112,14,8,co,Heiligenrode,Kassel,Hessen-Nassau,j,j,NA,NA,NA,detected,,,540386.7039,5684191.461,detected,,540386.7039,5684191.461,,,999
1281,111,15,8,a,Schweinsb<fc>hl,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Schweinsb<fc>hl,Diemelsee,99999,99999,not detected,NANA,482353.94,5684446.91,f,,999
1274,111,14,10,al,Rattlar,des Eisenbergs,Hessen-Nassau,NA,NA,j,j,NA,not detected,Rattlar,Willingen,99999,99999,not detected,NANA,475371.11,5684463.27,f,,999
183,112,16,8,bl,Oberrieden,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,detected,,,564599.6582,5684595.589,detected,,564599.6582,5684595.589,,,999
179,112,15,6,ao,Nieste,Kassel,Hessen-Nassau,j,j,j,j,NA,detected,,,546765.5658,5684901.97,detected,,546765.5658,5684901.97,,,999
178,112,15,5,cl,Ro<df>bach,Witzenhausen,Hessen-Nassau,NA,j,NA,NA,NA,not detected,Ro<df>bach,Witzenhausen,99999,99999,not detected,NANA,556399.57,5685191.67,f,,999
1289,111,17,3,du,B<fc>hle,der Twiste,Hessen-Nassau,NA,j,NA,NA,NA,not detected,B<fc>hle,Bad Arolsen,99999,99999,not detected,NANA,507606.3,5685225.28,f,,999
193,112,18,1,du,Flinsberg,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,582958.1201,5685750.213,detected,,582958.1201,5685750.213,,,999
1294,111,18,3,br,Burghasungen,Wolfhagen,Hessen-Nassau,NA,NA,j,NA,NA,not detected,Burghasungen,Zierenberg,99999,99999,not detected,NANA,519354.68,5685795.97,f,,999
188,112,17,4,d,Kalteneber,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,579295.7466,5685936.829,detected,,579295.7466,5685936.829,,,999
1288,111,17,2,bd,Volkhardinghausen,der Twiste,Hessen-Nassau,j,j,j,j,NA,not detected,Volkhardinghausen,Bad Arolsen,99999,99999,not detected,NANA,503898.95,5685976.29,f,,999
187,112,17,2,d,W<fc>stheuterode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,573822.0014,5686099.589,detected,,573822.0014,5686099.589,,,999
1293,111,18,1,a,Wolfhagen,Wolfhagen,Hessen-Nassau,NA,j,j,j,NA,not detected,Wolfhagen,Kassel,99999,99999,not detected,NANA,511920.37,5686144.21,f,,999
176,112,15,1,a,Escherode,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,546259.3663,5686154.123,detected,,546259.3663,5686154.123,,,999
1279,111,15,5,a,Flechtdorf,des Eisenbergs,Hessen-Nassau,NA,j,j,j,NA,not detected,Flechtdorf,Diemelsee,99999,99999,not detected,NANA,487833.28,5686158.08,f,,999
182,112,16,3,a,Werleshausen,Heiligenstadt,Pr. Sachsen,j,NA,j,j,NA,not detected,Werleshausen,Witzenhausen,99999,99999,not detected,NANA,563870.71,5686473.21,f,,999
1278,111,15,1,bo,Ottlar,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,not detected,Ottlar,Diemelsee,99999,99999,not detected,NANA,479040.05,5686764.96,f,,999
177,112,15,5,ao,Ellingerode,Witzenhausen,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,557018.5527,5686796.64,detected,,557018.5527,5686796.64,,,999
35,111,10,24,d,Twiste,der Twiste,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,497624.5815,5687279.957,detected,,497624.5815,5687279.957,,,999
165,112,11,24,cu,Lutter,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,577761.2728,5687381.517,detected,,577761.2728,5687381.517,,,999
44,111,12,22,do,Altenhasungen,Wolfhagen,Hessen-Nassau,j,j,j,NA,NA,detected,,,516111.5923,5687571.704,detected,,516111.5923,5687571.704,,,999
157,112,10,25,c,Gerbershausen,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,568530.8367,5687761.076,detected,,568530.8367,5687761.076,,,999
41,111,11,23,a,Landau,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,505941.2145,5687983.483,detected,,505941.2145,5687983.483,,,999
171,112,12,23,ar,Kreuzebra,Heiligenstadt,Pr. Sachsen,j,j,j,NA,NA,detected,,,587581.9782,5688463.62,detected,,587581.9782,5688463.62,,,999
39,111,11,17,cu,Braunsen,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,502660.227,5688814.801,detected,,502660.227,5688814.801,,,999
147,112,8,16,d,Ihringshausen,Kassel,Hessen-Nassau,j,j,j,j,NA,detected,,,536637.442,5688912.112,detected,,536637.442,5688912.112,,,999
148,112,8,18,dl,Landwehrhagen,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,541252.2744,5689225.331,detected,,541252.2744,5689225.331,,,999
33,111,10,17,d,Gembeck,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,492778.9714,5689230.691,detected,,492778.9714,5689230.691,,,999
170,112,12,16,d,Geisleden,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,583419.7684,5689495.201,detected,,583419.7684,5689495.201,,,999
40,111,11,19,do,Viesebeck,Wolfhagen,Hessen-Nassau,NA,j,j,j,NA,detected,,,509281.381,5689678.862,detected,,509281.381,5689678.862,,,999
28,111,9,18,bu,Rhenegge,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,detected,,,484048.4589,5689750.944,detected,,484048.4589,5689750.944,,,999
29,111,9,19,b,Adorf,des Eisenbergs,Hessen-Nassau,j,j,j,j,NA,detected,,,486381.4647,5689933.25,detected,,486381.4647,5689933.25,,,999
34,111,10,20,ao,Mengeringhausen,der Twiste,Hessen-Nassau,j,j,j,j,NA,not detected,Mengeringhausen,Bad Arolsen,99999,99999,not detected,NANA,499254.55,5690553.4,f,,999
144,112,7,12,d,Weimar,Kassel,Hessen-Nassau,j,j,j,j,NA,detected,,,527345.1588,5690599.973,detected,,527345.1588,5690599.973,,,999
164,112,11,18,al,Uder,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Uder,Eichsfeld,99999,99999,not detected,NANA,574798.59,5690703.65,f,,999
43,111,12,14,d,Zierenberg,Wolfhagen,Hessen-Nassau,j,j,j,j,NA,detected,,,521140.9156,5690926.396,detected,,521140.9156,5690926.396,,,999
37,111,11,14,cl,L<fc>tersheim,der Twiste,Hessen-Nassau,NA,j,j,j,NA,detected,,,507921.4488,5691088.951,detected,,507921.4488,5691088.951,,,999
146,112,8,14,co,Lutterberg,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,543134.6196,5691454.102,detected,,543134.6196,5691454.102,,,999
156,112,10,14,co,Hohengandern,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,565767.2803,5691906.854,detected,,565767.2803,5691906.854,,,999
145,112,8,12,b,Speele,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,539162.946,5691967.047,detected,,539162.946,5691967.047,,,999
38,111,11,15,al,Ehringen,Wolfhagen,Hessen-Nassau,j,j,j,j,NA,detected,,,510237.2475,5692171.82,detected,,510237.2475,5692171.82,,,999
163,112,11,14,b,Heilbad Heiligenstadt,Heiligenstadt,Pr. Sachsen,j,j,NA,NA,NA,not detected,Heiligenstadt,,579105.7381,5692351.99,detected,,579105.7381,5692351.99,,,999
150,112,9,9,dl,Blickershausen,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,detected,,,555124.9939,5692448.153,detected,,555124.9939,5692448.153,,,999
30,111,10,7,du,Vasbeck,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,492519.2855,5692589.638,detected,,492519.2855,5692589.638,,,999
162,112,11,13,bl,Rengelrode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Rengelrode,Heilbad Heiligenstadt,99999,99999,not detected,NANA,576060.36,5692611.07,f,,999
161,112,11,12,bo,Steinheuterode,Heiligenstadt,Pr. Sachsen,j,j,NA,j,NA,detected,,,574367.4874,5692670.052,detected,,574367.4874,5692670.052,,,999
154,112,10,7,du,Berge,Witzenhausen,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,562356.8852,5692998.542,found,,999
42,111,12,6,d,Niederelsungen,Wolfhagen,Hessen-Nassau,NA,NA,j,j,NA,detected,,,513046.5032,5693090.164,detected,,513046.5032,5693090.164,,,999
32,111,10,9,c,Massenhausen,der Twiste,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,496541.9338,5693263.714,detected,,496541.9338,5693263.714,,,999
149,112,9,8,d,Hedem<fc>nden,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,553403.2392,5693364.102,detected,,553403.2392,5693364.102,,,999
142,112,7,6,ar,Ehrsten,Hofgeismar,Hessen-Nassau,j,j,j,j,NA,detected,,,524170.1668,5693631.195,detected,,524170.1668,5693631.195,,,999
168,112,12,7,br,Wingerode,Worbis,Pr. Sachsen,j,j,j,j,NA,not detected,Wingerode,Eichsfeld,99999,99999,not detected,NANA,586325.61,5693914.95,f,,999
155,112,10,8,br,Niedergandern,G<f6>ttingen,Hannover,j,j,j,j,NA,not detected,Niedergandern,Friedland,99999,99999,not detected,NANA,565200.36,5694063.11,f,,999
31,111,10,8,ao,Canstein,Brilon,Westfalen,j,j,j,j,NA,not detected,Kanstein,,494288.6022,5694177.673,detected,,494288.6022,5694177.673,,,999
143,112,7,9,bo,Hohenkirchen,Hofgeismar,Hessen-Nassau,j,j,j,NA,NA,detected,,,533016.7597,5694181.252,detected,,533016.7597,5694181.252,,,999
166,112,12,6,b,Bodenrode-Westhausen,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Bodenrode-Westhausen,Eichsfeld,99999,99999,not detected,NANA,582837.69,5694181.84,f,,999
36,111,11,3,cl,K<fc>lte,der Twiste,Hessen-Nassau,j,j,NA,NA,NA,detected,,,505091.9242,5694510.652,detected,,505091.9242,5694510.652,,,999
167,112,12,7,ao,Bodenrode,Worbis,Pr. Sachsen,j,NA,j,j,NA,not detected,Bodenrode,Bodenrode-Westhausen,99999,99999,not detected,NANA,584199.03,5694546.77,f,,999
160,112,11,3,du,Mengelrode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Mengelrode,Hohes Kreuz,99999,99999,not detected,NANA,576548.27,5694903.92,f,,999
158,112,11,2,cr,Schachtebich,Heiligenstadt,Pr. Sachsen,j,j,NA,NA,NA,detected,,,573047.2292,5694942.319,detected,,573047.2292,5694942.319,,,999
27,111,9,3,au,Beringhausen,Brilon,Westfalen,j,j,j,j,NA,detected,,,483251.5726,5695158.402,detected,,483251.5726,5695158.402,,,999
152,112,10,1,d,Hermannrode,Witzenhausen,Hessen-Nassau,j,j,NA,NA,NA,detected,,,559923.3419,5695171.614,detected,,559923.3419,5695171.614,,,999
141,112,7,2,br,Calden,Hofgeismar,Hessen-Nassau,j,j,j,j,NA,not detected,Kalden,,528140.1147,5695408.735,detected,,528140.1147,5695408.735,,,999
153,112,10,4,bd,Reiffenhausen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,567361.9711,5695553.656,detected,,567361.9711,5695553.656,,,999
151,112,10,1,au,Mollenfelde,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,558666.6015,5695568.527,detected,,558666.6015,5695568.527,,,999
169,112,12,10,co,Leinefelde-Worbis,Worbis,Pr. Sachsen,j,j,j,j,NA,not detected,Leinefelde-Worbis,Eichsfeld,99999,99999,not detected,NANA,592545.2,5695942.32,f,,999
105,112,2,25,c,Hann. M<fc>nden,NA,Hannover,j,j,j,j,NA,not detected,Hannoversch M<fc>nden,,545181.4776,5696131.861,detected,,545181.4776,5696131.861,,,999
112,112,3,22,du,Lippoldshausen,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,550520.7048,5696337.694,detected,,550520.7048,5696337.694,,,999
159,112,11,3,ao,Streitholz,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Streitholz,Hohes Kreuz,99999,99999,not detected,NANA,575875.64,5696494.94,f,,999
104,112,2,22,cl,Holzhausen,Hofgeismar,Hessen-Nassau,j,j,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,537361.0926,5696602.379,found,,999
140,112,6,22,cr,Steinbach,Worbis,Pr. Sachsen,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,584647.927,5696912.613,found,,999
121,112,4,23,c,Friedland,G<f6>ttingen,Hannover,j,j,j,j,NA,not detected,Friedland an der Leine,,563327.5638,5697214.823,detected,,563327.5638,5697214.823,,,999
139,112,6,21,cl,G<fc>nterode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,detected,,,581189.9407,5697423.646,detected,,581189.9407,5697423.646,,,999
21,111,5,22,ab,Herbsen,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,503865.3166,5697567.898,detected,,503865.3166,5697567.898,,,999
138,112,6,21,bd,Reinholterode,Heiligenstadt,Pr. Sachsen,j,j,j,j,NA,not detected,Rheinholterode,,583154.6673,5697633.31,detected,,583154.6673,5697633.31,,,999
130,112,5,21,a,Lichtenhagen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,569811.8875,5698000.282,detected,,569811.8875,5698000.282,,,999
26,111,6,20,cu,Westuffeln,Hofgeismar,Hessen-Nassau,NA,j,NA,NA,NA,detected,,,522682.1483,5698117.386,detected,,522682.1483,5698117.386,,,999
13,111,4,18,dr,Kohlgrund,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,496107.3853,5698235.191,detected,,496107.3853,5698235.191,,,999
137,112,6,18,dr,Hundeshagen,Worbis,Pr. Sachsen,NA,NA,NA,j,NA,detected,,,588804.2379,5699085.776,detected,,588804.2379,5699085.776,,,999
25,111,6,17,b,Oberlistingen,Wolfhagen,Hessen-Nassau,j,j,j,NA,NA,detected,,,516394.9445,5699094.188,detected,,516394.9445,5699094.188,,,999
20,111,5,17,a,Ammenhausen,der Twiste,Hessen-Nassau,j,j,j,j,NA,detected,,,503481.7244,5699369.259,detected,,503481.7244,5699369.259,,,999
129,112,5,19,da,Wei<df>enborn,G<f6>ttingen,Hannover,j,j,j,j,NA,not detected,Wei<df>enborn,Gleichen,99999,99999,not detected,NANA,578360.92,5699388.34,f,,999
111,112,3,18,bl,Meensen,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,552866.1507,5699520.182,detected,,552866.1507,5699520.182,,,999
11,111,4,11,cr,Obermarsberg,Brilon,Westfalen,j,j,j,j,NA,detected,,,489791.5152,5699578.485,detected,,489791.5152,5699578.485,,,999
12,111,4,14,cl,Neudorf,der Twiste,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,496233.9365,5700170.191,found,,999
19,111,5,14,cl,Welda,Warburg,Westfalen,j,j,j,j,NA,detected,,,507747.4775,5700208.057,detected,,507747.4775,5700208.057,,,999
128,112,5,12,cu,Bremke,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,572408.2024,5700250.013,detected,,572408.2024,5700250.013,,,999
120,112,4,14,co,Ballenhausen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,565971.1785,5700885.502,detected,,565971.1785,5700885.502,,,999
24,111,6,14,bu,Niedermeiser,Hofgeismar,Hessen-Nassau,NA,j,j,j,NA,detected,,,521335.6579,5700936.402,detected,,521335.6579,5700936.402,,,999
136,112,6,11,d,Neuendorf,Worbis,Pr. Sachsen,j,j,j,j,NA,detected,,,546254.0582,5542944.375,detected,,583004.1,5701022.15,false detected,found,999
108,112,3,12,ar,Niederscheden,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,550049.6091,5701104.424,detected,,550049.6091,5701104.424,,,999
109,112,3,12,b,Oberscheden,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,551137.4437,5701404.416,detected,,551137.4437,5701404.416,,,999
119,112,4,13,a,Obernjesa,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,563600.4281,5701533.807,detected,,563600.4281,5701533.807,,,999
110,112,3,14,bo,J<fc>hnde,M<fc>nden,Hannover,NA,NA,NA,j,NA,detected,,,555477.9737,5701572.234,detected,,555477.9737,5701572.234,,,999
102,112,1,14,bl,Udenhausen,Hofgeismar,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,532294.7568,5701616.958,found,,999
18,111,5,10,cr,Calenberg,Warburg,Westfalen,j,j,j,NA,NA,not detected,Kalenberg,,511510.1933,5701683.186,detected,,511510.1933,5701683.186,,,999
23,111,6,6,dr,Herlinghausen,Warburg,Westfalen,j,j,j,j,NA,detected,,,514384.9648,5702057.506,detected,,514384.9648,5702057.506,,,999
118,112,4,10,cu,Reinhausen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,568398.728,5702263.419,detected,,568398.728,5702263.419,,,999
17,111,5,9,do,Wormeln,Warburg,Westfalen,j,j,j,j,NA,detected,,,509306.9834,5702334.836,detected,,509306.9834,5702334.836,,,999
16,111,5,6,au,Rhoden,der Twiste,Hessen-Nassau,j,j,j,j,NA,not detected,Rhoden-Walbeck,,500715.347,5702615.526,detected,,500715.347,5702615.526,,,999
135,112,6,9,dr,Tastungen,Worbis,Pr. Sachsen,j,j,j,j,NA,not detected,Tastungen,Eichsfeld,99999,99999,not detected,NANA,590983.2,5702674.86,f,,999
127,112,5,8,do,Kerstlingerode,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,576904.8986,5703018.932,detected,,576904.8986,5703018.932,,,999
117,112,4,8,bl,Niedernjesa,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,564288.0712,5703199.734,detected,,564288.0712,5703199.734,,,999
125,112,5,7,ar,Gelliehausen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,573059.4741,5703295.935,detected,,573059.4741,5703295.935,,,999
14,111,5,3,du,Germete,Warburg,Westfalen,j,j,NA,NA,NA,detected,,,506992.1871,5703743.534,detected,,506992.1871,5703743.534,,,999
106,112,3,1,c,B<fc>hren,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,547181.2947,5703968.759,detected,,547181.2947,5703968.759,,,999
126,112,5,8,bo,Rittmarshausen,G<f6>ttingen,Hannover,NA,NA,j,NA,NA,detected,,,576598.2955,5704004.284,detected,,576598.2955,5704004.284,,,999
134,112,6,5,cl,Wehnde,Worbis,Pr. Sachsen,j,j,j,j,NA,not detected,Wehnde,Eichsfeld,99999,99999,not detected,NANA,591104.68,5704176.04,f,,999
22,111,6,3,cu,Haueda,Hofgeismar,Hessen-Nassau,j,j,j,j,NA,detected,,,517315.6545,5704246.432,detected,,517315.6545,5704246.432,,,999
15,111,5,4,dr,Warburg,Warburg,Westfalen,j,j,j,NA,NA,detected,,,509900.5722,5704248.826,detected,,509900.5722,5704248.826,,,999
107,112,3,4,au,B<f6>rdel,M<fc>nden,Hannover,j,j,j,j,NA,detected,,,554843.373,5704368.185,detected,,554843.373,5704368.185,,,999
123,112,5,2,cr,Benniehausen,G<f6>ttingen,Hannover,j,j,j,j,NA,not detected,Benniehausen,Gleichen,99999,99999,not detected,NANA,572996.6,5704579.44,f,,999
115,112,4,4,dr,Diemarden,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,568435.8529,5704666.473,detected,,568435.8529,5704666.473,,,999
10,111,4,2,br,Westheim,B<fc>ren,Westfalen,j,j,j,NA,NA,detected,,,493502.1008,5704754.919,detected,,493502.1008,5704754.919,,,999
124,112,5,3,co,W<f6>llmarshausen,G<f6>ttingen,Hannover,j,j,NA,j,NA,detected,,,575496.7344,5704755.316,detected,,575496.7344,5704755.316,,,999
113,112,4,1,br,Mengershausen,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,560414.6079,5704765.019,detected,,560414.6079,5704765.019,,,999
101,112,1,4,a,Hombressen,Hofgeismar,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,531614.223,5704926.934,detected,,531614.223,5704926.934,,,999
132,112,6,2,do,Immingerode,Duderstadt,Hannover,j,j,j,j,NA,detected,,,585451.5481,5704968.539,detected,,585451.5481,5704968.539,,,999
103,112,2,3,b,Veckerhagen,Hofgeismar,Hessen-Nassau,j,j,j,NA,NA,detected,,,541532.0184,5705287.47,detected,,541532.0184,5705287.47,,,999
122,112,5,1,ao,Klein Lengden,G<f6>ttingen,Hannover,j,j,j,j,NA,detected,,,569841.315,5705475.325,detected,,569841.315,5705475.325,,,999
114,112,4,3,b,Klostergut Reinshof,G<f6>ttingen,Hannover,j,j,NA,NA,NA,not detected,Reinshof,Friedland,99999,99999,not detected,NANA,564579.85,5705491.61,f,,999
